G,S1_noun,S2_predicate,SE_G,SE_S1_noun,SE_S2_predicate,noun_predicate_bias,data_id,age,production
-1.5002873580873652,-0.4358524030073289,-0.6633755078291144,0.2812660617101383,0.7995010866292913,0.8839606040720898,0.22752310482178545,279615,17,19
1.2027999854977778,1.6031130446943924,1.2413285506906093,0.03337541959068131,0.11964206705980464,0.18147820455260058,0.3617844940037831,279616,29,600
-0.8381618340201175,-0.43367652075736374,-0.6167933129874621,0.16744219552100006,0.5760255439431281,0.6913761514724533,0.18311679223009836,279617,16,27
-0.8663155129371279,0.41171716745038034,-1.032161326999661,0.16937179408945635,0.4966617697574087,0.737283515877535,1.4438784944500413,279618,16,29
-1.7331970809580084,-0.5239875022349412,-0.22792185072729537,0.32360883809119334,0.8496068859860035,0.8961162776781487,-0.2960656515076458,279619,16,8
-1.9831854770476502,-0.6337270317438082,-0.27241517419364175,0.3933356452742761,0.8958220105135044,0.9306187449689016,-0.3613118575501664,279620,16,4
-1.7916041867923596,-0.793809078669163,-0.17987510240163673,0.34460296977293103,0.8760770324809749,0.9029468011319058,-0.6139339762675262,279621,16,7
-0.8236012756955132,1.1903464918247584,0.193986441009552,0.1103738988232745,0.3257268614196974,0.5234649639999596,0.9963600508152064,279622,16,36
-2.045474400444066,-0.5865038228452337,-0.05087095042955648,0.40359631712333216,0.9001505378594086,0.926912778159596,-0.5356328724156773,279623,16,3
-0.07533913016749406,-0.6930966565265196,-0.96335003860858,0.15659984139347097,0.48312704468183143,0.5671383405006886,0.2702533820820604,279624,16,74
-0.022701771820813677,-0.21359940792281604,-0.11305087788035911,0.09265668208768432,0.3182429572780716,0.3509102469802669,-0.10054853004245692,279625,17,113
-0.04211811056249977,-1.0666194010968517,-0.6236826766181344,0.1233640574780484,0.4306578456196064,0.45956720139051516,-0.44293672447871735,279626,17,61
-1.059600744886421,-1.3125355817762403,0.7954255205923162,0.21231488449388658,0.7553791298574422,0.6428067305421972,-2.1079611023685567,279627,17,25
-2.331767792934112,-0.4158736183615596,-0.165107690835819,0.484642966343319,0.9238666743141984,0.9553511300630486,-0.2507659275257406,279628,17,6
-1.0761883396494212,-0.8268898421071796,-0.3880523552979362,0.22251312432893347,0.7296862164917532,0.776845013725815,-0.43883748680924345,279629,17,27
-0.3317295234722147,-0.40030905680256457,0.1456340736283189,0.15107159357440256,0.495898227475772,0.5231635102053487,-0.5459431304308835,279630,17,66
-1.560237031753803,-0.6004393215474538,-0.35646245655080266,0.2910081226739242,0.8224211994434382,0.8759730564158178,-0.24397686499665117,279631,17,8
-1.6712251828138442,0.019704052663266147,0.20037846265665854,0.2870939098261746,0.7869165958103828,0.8503640108017201,-0.1806744099933924,279632,17,7
-0.589309523582754,-0.3809235356005862,0.6220037110164872,0.20026250027158887,0.6042457464633801,0.5915895702175008,-1.0029272466170736,279633,17,53
-0.7657794491261132,0.3543809792284043,0.3706046999564148,0.13150272473913724,0.43933777177531425,0.5278223913298321,-0.016223720728010538,279634,17,44
-1.9831854770476502,-0.6337270317438082,-0.27241517419364175,0.3933356452742761,0.8958220105135044,0.9306187449689016,-0.3613118575501664,279635,17,2
-1.1902248121810277,-1.2460986609894764,0.17026403802175902,0.22283630391679032,0.7766620983967772,0.7428436208884908,-1.4163626990112355,279636,17,18
-1.9831854770476502,-0.6337270317438082,-0.27241517419364175,0.3933356452742761,0.8958220105135044,0.9306187449689016,-0.3613118575501664,279637,17,9
0.7810634863829994,-1.4555534436236093,-0.6943542178300135,0.08494914220320912,0.29950432525072634,0.28415991455423223,-0.7611992257935958,279638,17,214
-0.8235492537459499,-0.23714565571725274,-0.6448483513478788,0.15843963354515508,0.5405774697723741,0.6824727285214307,0.407702695630626,279639,18,31
-0.43120521789961075,-0.9658285344447333,-0.7698939316634595,0.12455742950355955,0.4841355129922346,0.5493973823718826,-0.19593460278127373,279640,18,31
-0.4303760844536958,-0.09011908799603467,0.16173729169197587,0.10904450716524662,0.37613027351487693,0.4241337237816403,-0.25185637968801056,279641,18,60
0.3974767276153277,-0.7556653193208576,-0.5575704433524592,0.03187617135683877,0.19389057672803742,0.22978379333978508,-0.19809487596839837,279642,18,150
-1.235703566536514,0.17020979531352065,-0.5631064306853621,0.217903279064315,0.6502506023991483,0.8130322998187157,0.7333162259988828,279643,18,17
-0.3973662853491713,1.0746118889837963,0.5065660092604858,0.03615138485455592,0.20990417104826745,0.2905763954591045,0.5680458797233106,279644,18,99
0.39996959564630286,0.8003772648934099,-0.2595802595796896,0.003837485846544198,0.05398577555308981,0.2026403491976804,1.0599575244730994,279645,18,219
-7.886129079471572e-4,0.022995648723857454,0.44598339214198046,0.01882571067300863,0.17998778091502132,0.19345989074809358,-0.422987743418123,279646,18,118
0.0045905398047732335,0.10556664327509618,-0.024017369788048887,0.042916785005149366,0.2274154742146896,0.2605844148802038,0.12958401306314507,279647,18,109
-1.4531581061694165,-0.8790749808155874,-0.6974537387370868,0.28166490865728466,0.8231509782845259,0.8792376098814851,-0.1816212420785006,279648,18,7
0.16704407525779377,-1.7538761652016719,-0.25668149507338944,0.19727597848133738,0.6590888043141543,0.6215722283721182,-1.4971946701282826,279649,18,101
-0.8415064883261606,-0.009760777442418387,-0.8948802334199182,0.16374568658369223,0.5267924442791477,0.7153770674638311,0.8851194559774997,279650,18,26
0.005848694448895981,-0.6966596064704066,0.016300881880259768,0.0492632403876101,0.27658325999452166,0.268921909803964,-0.7129604883506664,279651,18,105
0.7995856010086219,-1.171118186962091,-0.2928537008560163,0.012930641065324957,0.14867432080721898,0.18157278367562846,-0.8782644861060747,279652,18,238
-1.6559468632296368,-0.1200933600816249,-0.38405875629032865,0.29890755486050474,0.8043766206960982,0.8919850097414711,0.26396539620870374,279653,19,8
-1.1992300649057837,0.42805038457708494,-0.6246196032907232,0.20824792422840346,0.6068018590055149,0.8076820333491567,1.052669987867808,279654,19,20
-1.711914194734267,-0.8703013873749472,-0.10336450897982483,0.3251995357161384,0.866917507621949,0.88644606596617,-0.7669368783951224,279655,19,7
-1.3823440844929096,-0.34269943747187137,-0.7614383444744554,0.25859713639034954,0.7609741119190913,0.8667276381787407,0.418738907002584,279656,19,15
-1.8321873173965546,-0.7544596563742731,0.13251241289914648,0.3458369937019078,0.8777099317721769,0.889046771547723,-0.8869720692734196,279657,19,9
0.7755932682270136,1.246791857057225,0.5260272104625254,0.09574447369730202,0.20069267250223996,0.30521856381115847,0.7207646465946995,279658,19,409
0.0057836203649995095,0.10567030106928212,0.03903032954173908,0.047935438762510274,0.2346456375309519,0.26687346360787095,0.06663997152754303,279659,19,121
-0.6439173908191642,0.8936659101187174,-0.5065413972262554,0.19581084839278262,0.5051106308336245,0.6968412690251119,1.4002073073449728,279660,19,61
-1.3605070129582,0.26646605541360946,0.5409184638898649,0.22859507574453136,0.669699588216627,0.7318151832259643,-0.2744524084762554,279661,19,17
-0.13007079994319823,0.18071349886270366,-2.415848270654517,0.18741739954725548,0.49622646607717186,0.732064089387545,2.5965617695172205,279662,19,78
-0.004120752099062429,0.21116145769156142,-0.5061083781787227,0.04126739726665918,0.22895566188509325,0.2971645906187565,0.717269835870284,279663,19,107
0.8006213681547637,-0.20833486948385635,-1.1434895973492556,0.015812730708497175,0.20383790339120156,0.1774513635328929,0.9351547278653992,279664,19,254
0.38204472097433795,-0.3117906748351287,-0.3399273439761248,0.0828256015659558,0.265868974047155,0.28971778050825797,0.028136669140996107,279665,19,169
-1.7916041867923596,-0.793809078669163,-0.17987510240163673,0.34460296977293103,0.8760770324809749,0.9029468011319058,-0.6139339762675262,279666,19,6
0.3999461183537979,-0.06765399878355864,0.011922219270581494,0.005749081805201413,0.1564645138163807,0.13453264447862218,-0.07957621805414014,279667,20,198
-1.0479474058948957,-0.0074624508613707966,-0.6344233924030623,0.2165713628215273,0.6446673659765262,0.786654669610739,0.6269609415416916,279668,20,23
