item_id,category,english_gloss,uni_lemma,lexical_class,pos2
item_649,quantifiers,slowly,slowly,function_word,other
item_650,quantifiers,wrong,wrong,function_word,other
item_651,quantifiers,more,more,function_word,other
item_652,quantifiers,a lot,a lot,function_word,other
item_653,quantifiers,nothing,nothing,function_word,other
item_654,quantifiers,do not,NA,function_word,other
item_655,quantifiers,there is no,none,function_word,other
item_656,quantifiers,again,again,function_word,other
item_657,quantifiers,a little bit,little (amount),function_word,other
item_658,quantifiers,quickly,quickly,function_word,other
item_659,quantifiers,yes,yes,function_word,other
item_660,quantifiers,all,all,function_word,other
item_661,quantifiers,already,already,function_word,other
item_662,locations,down below,down,function_word,other
item_663,locations,in,inside,function_word,other
item_664,locations,outside,out,function_word,other
item_665,locations,there,there,function_word,other
item_666,locations,there,there,function_word,other
item_667,locations,there,there,function_word,other
item_668,locations,here,here,function_word,other
item_669,locations,up,up,function_word,other
item_670,locations,behind,back (location),function_word,other
item_671,locations,near,near,function_word,other
item_672,locations,above,on,function_word,other
item_673,locations,in front,in front,function_word,other
item_674,locations,far away,far,function_word,other
item_675,connecting_words,then,then,function_word,other
item_676,connecting_words,later,later,function_word,other
item_677,connecting_words,or,or,function_word,other
item_678,connecting_words,for,for,function_word,other
item_679,connecting_words,that,that,function_word,other
item_680,connecting_words,and,and,function_word,other
