G,S1_noun,S2_predicate,SE_G,SE_S1_noun,SE_S2_predicate,noun_predicate_bias,data_id,age,production
-1.434622233227555,-0.2098101980016859,0.492930340838377,0.3517581537925899,0.5312153299237335,0.5939261139589875,-0.7027405388400629,379687,19,38
0.3727560164978358,0.07698946320419942,0.03259395032985692,0.10276447682621113,0.21760201027982787,0.1589275423797205,0.04439551287434249,379688,26,192
0.523123197550714,0.5781477801920667,0.24745721240942845,0.18468602584764635,0.3439877695968603,0.24778341644257706,0.3306905677826383,379689,30,307
-1.6558980183915641,-0.4642644683434194,-0.6357448071368238,0.4356968436846921,0.6393273966489478,0.8075972648675378,0.1714803387934044,379690,24,11
-0.7887558886196451,0.050551789544140316,0.18482278625966395,0.22592707149077498,0.3505562350566613,0.4411844055872669,-0.13427099671552362,379691,18,40
-0.2134851489540975,-0.03313760799730576,0.25877037962232624,0.20730929413233437,0.3737077700897112,0.33898804557433204,-0.291907987619632,379692,22,109
0.7376127574653009,0.18014379931798014,0.6013048489227397,0.14783215076644923,0.3017196068238717,0.3018591557623197,-0.4211610496047596,379693,28,351
-0.75100384181856,-0.030582872569052164,0.3617247994607651,0.22221590389505874,0.33820472822812636,0.40897418786937106,-0.39230767202981726,379694,28,65
0.44857514329366555,-1.3970710343361965,-1.4429414319793628,0.14387620937493903,0.30252700004280014,0.3810433399006562,0.04587039764316625,379695,29,81
0.20896406037725673,-1.5245509633227687,-1.636976014052546,0.2061023832689318,0.3871927779340432,0.5101420008415773,0.11242505072977726,379696,24,56
-0.7288841328599641,-1.5534698267783946,-0.8246306289481387,0.31603833463622516,0.5930235586776579,0.6425929848052502,-0.728839197830256,379698,24,12
0.374561545401695,-0.1219387680127981,-0.06194289044331045,0.11612972377178749,0.24933606199666708,0.22330514370430568,-0.05999587756948765,379699,22,165
1.2242952858719185,1.1832466804962285,-0.05005529425241402,0.09642065980041324,0.15099659352883982,0.18634305024186043,1.2333019747486424,379700,27,434
-1.6034894378807558,-0.0489727083437821,-0.6569437700721696,0.39502980585752734,0.5619714272177374,0.7979027746478868,0.6079710617283876,379702,18,26
-0.1651463861247637,-0.11646195181760305,0.31978505876338276,0.2009403910837192,0.3594585781805254,0.3481048035379544,-0.4362470105809858,379703,18,97
0.005242315941515329,0.39043342789729274,0.3693660494567857,0.05156447859733553,0.0865749739845153,0.13190037543592464,0.021067378440507045,379704,24,189
0.7728740128985191,0.030175827966699494,0.0247744706860719,0.10057616740726735,0.11711845823141456,0.11714565984317445,0.005401357280627593,379705,29,325
-0.11162532830690967,0.2631060117630323,0.8840900393132426,0.18222295953973205,0.3553979442635892,0.22920348973270435,-0.6209840275502103,379706,24,172
0.40590343713919436,-0.41050763380651706,-0.09581763114218239,0.05103557266519839,0.08950044569508,0.18485134252106292,-0.31469000266433467,379707,30,143
0.43331805554419367,1.168360831332533,0.3560882979899392,0.11059117744155046,0.11881606510094399,0.1537745773208057,0.812272533342594,379708,24,316
1.6744158539499119,0.3465948941774295,0.6159912634097632,0.15774541987291385,0.1956334672477519,0.30541058549468403,-0.2693963692323337,379710,28,552
