G,S1_noun,S2_predicate,SE_G,SE_S1_noun,SE_S2_predicate,noun_predicate_bias,data_id,age_mos,production,form
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-B0001-17,17,6,WG
-0.23075414951889175,0.8176422888334526,1.053502229709598,0.19909385630799706,0.6891662287285679,0.6176082808959272,-0.23585994087614537,WG-B0002-15,15,47,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-B0003-16,16,4,WG
-0.02489181862546377,0.00428789329548144,-0.6939265226693663,0.10317562099597959,0.4339669823314085,0.5716328602213258,0.6982144159648477,WG-B0004-17,17,37,WG
-0.48409570314127637,1.2430431623280822,0.09828037621365436,0.18445702422256754,0.6144298889783452,0.7134614354076443,1.1447627861144278,WG-B0005-15,15,12,WG
-0.8270140687195044,-0.46524481646645544,0.694746420258965,0.3271341503956461,0.9049976351842032,0.8391642247746566,-1.1599912367254204,WG-B0006-15,15,5,WG
-0.7771868011449572,0.27945171324345663,-0.3716934489466349,0.30934195305674916,0.8718819110240247,0.8840773232001985,0.6511451621900916,WG-B0007-16,16,10,WG
0.038470478281919955,0.36929083723532086,0.6978825847946714,0.11811668729040482,0.47711560932948777,0.42031493995772423,-0.3285917475593505,WG-B0008-17,17,67,WG
-0.5052194026229806,-0.046247138773480675,-0.6066558353075511,0.24055410310899047,0.8085651608296344,0.8270791892757484,0.5604086965340704,WG-B0009-16,16,9,WG
-0.21042905575371304,-0.2650229767460168,0.38565398671267176,0.20626379960008984,0.7672873379023846,0.6546160703917917,-0.6506769634586886,WG-B0010-16,16,16,WG
0.020628998112842155,0.6333771240436582,0.773418309163145,0.08867301141134722,0.3729825078959138,0.3537607917483956,-0.14004118511948682,WG-B0012-17,17,76,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-B0013-17,17,6,WG
-0.034667813400216976,0.123287373397911,-0.7443441863855986,0.11577111818659605,0.4581617534935355,0.5942344357902156,0.8676315597835096,WG-B0014-16,16,27,WG
0.0016048819166021315,0.8301373863288425,0.08379192472633416,0.029948158569644025,0.18476650796433983,0.3677198118950267,0.7463454616025084,WG-B0015-16,16,55,WG
-0.42133584333012397,1.2873431962741213,-0.6828653321184908,0.15574839632142887,0.5399903069813237,0.7840146692716301,1.970208528392612,WG-B0016-17,17,22,WG
-0.6492769519404872,-0.6544461381041443,0.8668577094279168,0.27486093387147287,0.875817650288897,0.7763958045222396,-1.521303847532061,WG-B0017-16,16,36,WG
0.40645122588310595,-0.34388774490817986,-1.061682413476423,0.050390928823065395,0.25827567028708215,0.37046335618978365,0.717794668568243,WG-B0018-17,17,73,WG
-0.5121900861442679,0.40981995377910174,-0.5947637173474843,0.22675147446520355,0.7641189158854529,0.8231819839831432,1.004583671126586,WG-B0019-15,15,9,WG
-0.016920014880031864,-0.004770984867814368,0.36142877966343995,0.08744077362402666,0.3946334552613708,0.39547114756808066,-0.3661997645312543,WG-B0020-15,15,43,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-B0021-16,16,1,WG
0.2141332213000829,0.5769918086848134,0.9672892572786119,0.19950004333654206,0.6671697363810006,0.6166576133491559,-0.39029744859379856,WG-B0022-16,16,127,WG
-0.18982587606680693,-0.13935538651410523,-0.4660057354449347,0.20558103801951502,0.7546769099471148,0.7091083454946477,0.32665034893082945,WG-B0023-15,15,12,WG
-0.3757463765739385,0.2382821905980115,-0.7502355009335284,0.1990155516785745,0.7261783466777271,0.7944055314025352,0.9885176915315399,WG-B0024-15,15,17,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0001-12,12,1,WG
-0.6383089518329146,0.931511793582364,-0.4715476699599649,0.24687213132288105,0.7827603747320933,0.8516712876954964,1.4030594635423288,WG-K0006-12,12,9,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0007-12,12,7,WG
-0.24025947449813143,-0.045195172162800876,-0.939479951663397,0.2099149446281629,0.7669347737176179,0.7778091009640935,0.8942847795005961,WG-K0008-12,12,13,WG
-0.7648285416571676,-0.5318548875460917,0.37014715490616756,0.32185081294716467,0.8999719740346092,0.8414938279960976,-0.9020020424522592,WG-K0014-12,12,1,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0015-12,12,2,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0016-12,12,2,WG
-0.5502412917494157,0.9905388085177528,0.4448474107095615,0.21409966584348739,0.7070681820895928,0.7218808355136057,0.5456913978081912,WG-K0017-12,12,14,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0019-12,12,1,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0021-12,12,1,WG
-0.854618187604265,-0.4438676896494733,0.5556286004605324,0.34164215859855857,0.9100277093426108,0.8534190733547339,-0.9994962901100057,WG-K0022-12,12,7,WG
-0.1438457890274576,-0.24797044579573516,-0.17831557174233745,0.19528566515389575,0.7256969340301039,0.6573684224538557,-0.06965487405339771,WG-K0024-12,12,26,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0026-12,12,1,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0027-12,12,1,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0030-12,12,2,WG
-0.18924145552946742,-0.351056937974395,-0.4736785566373665,0.20714641659986652,0.7699479010216311,0.7110272136817757,0.1226216186629715,WG-K0031-18,18,19,WG
-0.3622365738056424,1.1268322837852571,1.4438593126447945,0.14045866620919473,0.5198552421486831,0.4882130431843783,-0.3170270288595374,WG-K0032-18,18,52,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0033-18,18,6,WG
0.011640702082453947,0.21122051551933302,0.7900900406953583,0.07055824243737605,0.34964242387912126,0.3180599833169394,-0.5788695251760252,WG-K0034-18,18,64,WG
-0.1545468287043876,-1.0111300410886408,0.5112037171091165,0.20162968393633202,0.7852026323396721,0.6315084182220495,-1.5223337581977572,WG-K0035-18,18,23,WG
-0.4043212990231243,1.595192864668646,1.2274977913616834,0.10884947750057265,0.3934745136499125,0.459772332091588,0.3676950733069626,WG-K0036-18,18,30,WG
-0.022842129780594245,0.47227165876491206,0.5794227974250243,0.09361036831122717,0.3633955819096752,0.38450266268762384,-0.10715113866011228,WG-K0037-18,18,62,WG
-0.5713243658050324,1.3845078426497022,-0.5296051852126221,0.2195638380287789,0.7009395488552423,0.8316181414431432,1.9141130278623244,WG-K0038-18,18,17,WG
0.026799142379173885,-0.13269437886612492,0.9208439530507241,0.10222832596942748,0.47090875645929586,0.3764424470545156,-1.053538331916849,WG-K0039-18,18,56,WG
-0.396938413061599,0.1973850029995674,0.2484209413479228,0.1876641752460734,0.7038498324450291,0.6766238617542784,-0.0510359383483554,WG-K0040-18,18,18,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0041-18,18,3,WG
-0.41158204497660683,0.3612296667158374,-0.7049958109346965,0.198967886168931,0.7150417333253731,0.7987870018538881,1.066225477650534,WG-K0043-18,18,11,WG
-0.019493925346174803,1.1137859559336387,-0.27668537135206744,0.08621137259043618,0.3363400960996171,0.4837783330487056,1.390471327285706,WG-K0044-18,18,68,WG
0.0705011896145818,0.4979150086978204,0.2410304047404807,0.15243858743285582,0.5791526943018972,0.5203393338794872,0.2568846039573397,WG-K0045-18,18,63,WG
0.321452280656911,0.005334039570191314,-0.39292670005185476,0.15890049466991843,0.6025124061390869,0.5262543905503776,0.39826073962204606,WG-K0046-18,18,80,WG
-1.3181715421043165,-0.20047093941240976,-0.15126137176193932,0.5479477676402915,0.9561034377019144,0.949813652365216,-0.04920956765047044,WG-K0047-18,18,1,WG
0.40078434460951695,-1.119271738548865,-1.2379053485267093,0.023544647254415487,0.25452270647763997,0.3829346325601058,0.11863360997784422,WG-K0048-18,18,51,WG
